48.798222	2.249918
48.798008	2.249940
48.798050	2.249951
48.798096	2.249931
48.798141	2.249903
48.798172	2.249857
48.798183	2.249800
48.798233	2.249765
48.798290	2.249771
48.798347	2.249740
48.798424	2.249734
48.798450	2.249808
48.798439	2.249840
48.798416	2.249866
48.798340	2.249897
48.798275	2.249926
48.798210	2.249971
48.798172	2.250011
48.798107	2.250068
48.798065	2.250103
48.798023	2.250103
48.797997	2.250034
48.798000	2.249963
48.798008	2.249943
48.798008	2.249940
